STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2021-W38,,2.8,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2021-W39,,3.1,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2021-W40,,3.5,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2021-W41,,3.1,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2021-W42,,3.2,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2021-W43,,3.4,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2021-W44,,2.9,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2021-W45,,2.1,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2021-W46,,2.4,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2021-W47,,1.7,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2021-W48,,1.6,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2021-W49,,1.1,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2021-W50,,1.6,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2021-W51,,2,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2021-W52,,3.2,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W01,,6.6,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W02,,11.8,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W03,,17,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W04,,17.7,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W05,,15.5,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W06,,12.2,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W07,,9.5,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W08,,7.1,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W09,,4.5,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W10,,4.4,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W11,,4.1,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W12,,4.5,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W13,,5.9,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W14,,5.7,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W15,,7.4,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W16,,9,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W17,,8.4,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W18,,8.6,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W19,,8.9,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W20,,8.7,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W21,,9.1,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W22,,9.6,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W23,,8.2,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W24,,8.3,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W25,,8.1,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W26,,8.8,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W27,,9.7,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W28,,10.9,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W29,,14.6,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W30,,14.8,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W31,,14.3,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W32,,12.8,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W33,,9.5,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W34,,8.5,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W35,,6.4,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W36,,5.7,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W37,,5,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W38,,4,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W39,,3.3,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W40,,2.9,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W41,,2.1,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W42,,2.9,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W43,,2.6,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W44,,3.3,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W45,,3.3,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W46,,4.5,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W47,,5.1,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W48,,7.6,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W49,,7.6,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W50,,8.5,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W51,,9.4,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2022-W52,,32,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W01,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W02,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W03,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W04,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W05,,34.5,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W06,,3,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W07,,2.7,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W08,,2.8,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W09,,2.4,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W10,,2.3,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W11,,2.6,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W12,,2.8,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W13,,3.1,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W14,,3.8,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W15,,3.8,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W16,,4.1,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W17,,4.4,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W18,,4.9,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W19,,4.6,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W20,,4.5,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W21,,5.6,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W22,,5.9,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W23,,6.1,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,AUS,Australia,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2023-W24,,5,,A,Normal value,0,Units
